uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF,publicationDate,release
aa6c247a-f0a6-438e-a6d4-78a744e8ada1,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,31,NA,31,9.4,74.3,map and tag,NEON.PLA.D16.ABBY.09912,NA,NA,NEON.DOC.000987vH,RUSP,Rubus spectabilis Pursh,species,NA,NA,NA,NA,NA,0000-0002-7203-5072,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
c66343ac-abad-45e5-9da4-923ac58f4d7a,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,32,NA,33,5.8,308.3,map and tag,NEON.PLA.D16.ABBY.05606,NA,NA,NEON.DOC.000987vH,THPL,Thuja plicata Donn ex D. Don,species,NA,NA,NA,NA,NA,0000-0001-9521-413X,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
bae1e92a-6e35-4a86-8ce1-7d2d9fecf823,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,32,4,NA,NA,NA,tag only,NEON.PLA.D16.ABBY.09909,NA,NA,NEON.DOC.000987vH,ACCI,Acer circinatum Pursh,species,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
101bdc12-d2b2-463f-bd5e-3b593caed682,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,32,2,33,2.7,290.6,map and tag,NEON.PLA.D16.ABBY.03946,NA,NA,NEON.DOC.000987vH,HODI,Holodiscus discolor (Pursh) Maxim.,species,NA,NA,NA,NA,NA,0000-0002-7203-5072,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
f28ce34c-6798-4ed2-974f-721587dcc8ad,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,32,NA,41,2.4,133.8,map and tag,NEON.PLA.D16.ABBY.09926,NA,NA,NEON.DOC.000987vH,RULA,Rubus laciniatus Willd.,species,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
95466bf7-87f9-4bfe-a7f0-de065eba4277,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,32,4,33,6.4,356.4,map and tag,NEON.PLA.D16.ABBY.09925,NA,NA,NEON.DOC.000987vH,HODI,Holodiscus discolor (Pursh) Maxim.,species,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
02cb77a9-16f1-4f93-86af-575411dc2ef0,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,32,2,NA,NA,NA,tag only,NEON.PLA.D16.ABBY.03948,NA,NA,NEON.DOC.000987vH,ALRU2,Alnus rubra Bong.,species,NA,NA,NA,NA,NA,0000-0002-7203-5072,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
f3f3f239-bef6-48d9-b3bd-6987a4716263,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,40,1,NA,NA,NA,tag only,NEON.PLA.D16.ABBY.03956,NA,NA,NEON.DOC.000987vH,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
75417cc9-10ae-457b-a042-5cb50d1899c0,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,31,NA,31,6.2,41.7,map and tag,NEON.PLA.D16.ABBY.05944,NA,NA,NEON.DOC.000987vH,RUAR9,Rubus armeniacus Focke,species,NA,NA,NA,NA,NA,0000-0003-1908-4817,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
777ba746-7955-4eaa-9283-de6f00ad4d2f,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,40,NA,41,6.2,336.7,map and tag,NEON.PLA.D16.ABBY.03961,NA,NA,NEON.DOC.000987vH,VAPA,Vaccinium parvifolium Sm.,species,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
b8bc7e32-336a-48ba-bd66-720f2e6702cf,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,31,NA,41,4.9,246,map and tag,NEON.PLA.D16.ABBY.05960,NA,NA,NEON.DOC.000987vH,MANE2,Mahonia nervosa (Pursh) Nutt.,species,NA,NA,NA,NA,NA,0000-0003-1908-4817,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
e341a5cf-cda1-4d36-b71e-36cdfdf2981f,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,40,NA,41,6.9,328.6,map and tag,NEON.PLA.D16.ABBY.09930,NA,NA,NEON.DOC.000987vH,RULE,Rubus leucodermis Douglas ex Torr. & A. Gray,species,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
ad76fd62-78f6-4d06-bcc0-a42d7f40154d,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,32,NA,41,7.5,146.4,map and tag,NEON.PLA.D16.ABBY.05614,NA,NA,NEON.DOC.000987vH,ALRU2,Alnus rubra Bong.,species,NA,NA,NA,NA,NA,0000-0001-9521-413X,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
312a856e-1d5d-45d2-a7c9-5137950c95fd,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,41,NA,41,8.7,58.8,map and tag,NEON.PLA.D16.ABBY.05991,NA,NA,NEON.DOC.000987vH,RUAR9,Rubus armeniacus Focke,species,NA,NA,NA,NA,NA,0000-0001-9521-413X,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
3c4506df-eb51-41d0-b453-a2e380e6718f,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,41,NA,41,9.5,56.9,map and tag,NEON.PLA.D16.ABBY.05992,NA,NA,NEON.DOC.000987vH,RUSP,Rubus spectabilis Pursh,species,NA,NA,NA,NA,NA,0000-0001-9521-413X,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
0ca80dbe-10f5-4561-9e88-e991e880c2c8,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,32,NA,41,2.6,167.2,map and tag,NEON.PLA.D16.ABBY.09927,NA,NA,NEON.DOC.000987vH,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
911ac1b1-8542-4dc1-b83c-4990ce350c78,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,32,4,NA,NA,NA,tag only,NEON.PLA.D16.ABBY.09923,NA,NA,NEON.DOC.000987vH,ALRU2,Alnus rubra Bong.,species,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
789ff8ab-d146-4225-b796-bb9f5d34f082,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,32,NA,33,5.8,275.9,map and tag,NEON.PLA.D16.ABBY.05933,NA,NA,NEON.DOC.000987vH,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,0000-0001-9932-2330,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
2c8cdc7b-61a8-4d9a-a034-50994fa2aa18,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,31,NA,31,8,85.8,map and tag,NEON.PLA.D16.ABBY.05936,NA,NA,NEON.DOC.000987vH,VAPA,Vaccinium parvifolium Sm.,species,NA,NA,NA,NA,NA,0000-0003-1908-4817,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
ea38e5bb-5387-4236-a5c5-f7c7082ae994,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,32,NA,33,4.7,296.4,map and tag,NEON.PLA.D16.ABBY.05612,NA,NA,NEON.DOC.000987vH,TSHE,Tsuga heterophylla (Raf.) Sarg.,species,NA,NA,NA,NA,NA,0000-0001-9521-413X,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
74a02207-8fce-44da-b1aa-268de117f9b7,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,31,NA,31,10,71.5,map and tag,NEON.PLA.D16.ABBY.05940,NA,NA,NEON.DOC.000987vH,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,0000-0003-1908-4817,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
298c2bd3-f881-4a01-88cb-a31b9c463bf0,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,31,NA,31,8,75.5,map and tag,NEON.PLA.D16.ABBY.09911,NA,NA,NEON.DOC.000987vH,RULE,Rubus leucodermis Douglas ex Torr. & A. Gray,species,NA,NA,NA,cf. species,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
078f2202-0e31-422b-b79e-1452a204e403,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,32,2,33,4.1,354.8,map and tag,NEON.PLA.D16.ABBY.01310,NA,NA,NEON.DOC.000987vH,ALRU2,Alnus rubra Bong.,species,NA,NA,NA,NA,NA,0000-0002-7203-5072,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
7abdfe8b-8744-4f58-a50e-267e55253556,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,41,NA,41,10.2,64.3,map and tag,NEON.PLA.D16.ABBY.05993,NA,NA,NEON.DOC.000987vH,RUAR9,Rubus armeniacus Focke,species,NA,NA,NA,NA,NA,0000-0001-9521-413X,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
412f036c-656a-412f-80f2-fca7e4e7765c,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,41,NA,41,5.9,45.5,map and tag,NEON.PLA.D16.ABBY.05990,NA,NA,NEON.DOC.000987vH,ALRU2,Alnus rubra Bong.,species,NA,NA,NA,NA,NA,0000-0001-9521-413X,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
e1bb7815-2e5c-4f09-9049-37fade4193d4,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,32,NA,41,8.5,152.3,map and tag,NEON.PLA.D16.ABBY.05929,NA,NA,NEON.DOC.000987vH,TSHE,Tsuga heterophylla (Raf.) Sarg.,species,NA,NA,NA,NA,NA,0000-0001-9932-2330,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
4c7fd07b-596e-472d-b0a1-6aca6d1663d1,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,31,NA,31,7.9,72.4,map and tag,NEON.PLA.D16.ABBY.09913,NA,NA,NEON.DOC.000987vH,HODI,Holodiscus discolor (Pursh) Maxim.,species,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
aa7ec389-8906-4b35-a9d0-2bd43c9d38fb,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,41,NA,NA,NA,NA,tag only,NEON.PLA.D16.ABBY.03993,NA,NA,NEON.DOC.000987vH,VAPA,Vaccinium parvifolium Sm.,species,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
4e200d08-6489-4ab4-907a-53387e6095c2,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,32,2,33,5,301.1,map and tag,NEON.PLA.D16.ABBY.03949,NA,NA,NEON.DOC.000987vH,RUSP,Rubus spectabilis Pursh,species,NA,NA,NA,NA,NA,0000-0002-7203-5072,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
002d7e67-2cad-432f-b901-45896acb709a,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,32,NA,33,5.5,296.7,map and tag,NEON.PLA.D16.ABBY.05607,NA,NA,NEON.DOC.000987vH,ALRU2,Alnus rubra Bong.,species,NA,NA,NA,NA,NA,0000-0001-9521-413X,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
0c0c7b58-f197-40e3-8d57-6c6387c30807,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,32,NA,41,4.1,152.8,map and tag,NEON.PLA.D16.ABBY.03951,NA,NA,NEON.DOC.000987vH,ACCI,Acer circinatum Pursh,species,NA,NA,NA,NA,NA,0000-0002-7203-5072,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
4d4dde59-4a86-4415-ba11-408084267654,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,31,NA,41,4.4,253,map and tag,NEON.PLA.D16.ABBY.03495,NA,NA,NEON.DOC.000987vH,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,0000-0003-1908-4817,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
74c04cd3-02b4-4b49-ab58-d595e5b75b3f,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,40,NA,41,10.1,288.4,map and tag,NEON.PLA.D16.ABBY.03494,NA,NA,NEON.DOC.000987vH,THPL,Thuja plicata Donn ex D. Don,species,NA,NA,NA,NA,NA,0000-0003-1908-4817,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
4e956b96-8cb7-4ddc-be45-674669b9292d,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,31,NA,31,7.6,77.5,map and tag,NEON.PLA.D16.ABBY.05951,NA,NA,NEON.DOC.000987vH,MANE2,Mahonia nervosa (Pursh) Nutt.,species,NA,NA,NA,NA,NA,0000-0003-1908-4817,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
73eb7335-1c32-455a-96cf-9bad17dd6ce6,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,41,1,NA,NA,NA,tag only,NEON.PLA.D16.ABBY.03594,NA,NA,NEON.DOC.000987vH,VAPA,Vaccinium parvifolium Sm.,species,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
5c677043-96fe-45b1-afec-0983817af9e9,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,32,NA,33,4.9,288.3,map and tag,NEON.PLA.D16.ABBY.05610,NA,NA,NEON.DOC.000987vH,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,0000-0001-9521-413X,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
9421bf53-cec2-4a00-a37d-8de70a9f98bc,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,31,NA,31,9.2,79,map and tag,NEON.PLA.D16.ABBY.05942,NA,NA,NEON.DOC.000987vH,THPL,Thuja plicata Donn ex D. Don,species,NA,NA,NA,NA,NA,0000-0003-1908-4817,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
b9c4b9b8-ceed-4c2f-bca2-852a9e648c41,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,32,NA,33,6.8,359,map and tag,NEON.PLA.D16.ABBY.03891,NA,NA,NEON.DOC.000987vH,THPL,Thuja plicata Donn ex D. Don,species,NA,NA,NA,NA,NA,0000-0001-9521-413X,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
7ebfb4cc-a000-4f1e-b5bb-4a97320aa23c,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,32,NA,33,5.7,355.3,map and tag,NEON.PLA.D16.ABBY.05603,NA,NA,NEON.DOC.000987vH,RUSP,Rubus spectabilis Pursh,species,NA,NA,NA,NA,NA,0000-0001-9521-413X,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
6575bc5a-fc3f-4449-9bea-f43dd306d4bd,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,31,NA,41,5.2,252.7,map and tag,NEON.PLA.D16.ABBY.05956,NA,NA,NEON.DOC.000987vH,TSHE,Tsuga heterophylla (Raf.) Sarg.,species,NA,NA,NA,NA,NA,0000-0003-1908-4817,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
7ee022ec-c3f4-48dc-9c9a-986792cf88e1,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,41,NA,51,3.9,189,map and tag,NEON.PLA.D16.ABBY.05602,NA,NA,NEON.DOC.000987vH,VAPA,Vaccinium parvifolium Sm.,species,NA,NA,NA,NA,NA,0000-0001-9521-413X,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
e1e86cda-6f5d-410a-9216-33f657da24c3,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,41,NA,41,7,56.4,map and tag,NEON.PLA.D16.ABBY.03895,NA,NA,NEON.DOC.000987vH,ALRU2,Alnus rubra Bong.,species,NA,NA,NA,NA,NA,0000-0001-9521-413X,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
215b6010-8d12-4f3a-a194-26f3b99a9326,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,40,NA,41,0.2,335.8,map and tag,NEON.PLA.D16.ABBY.03958,NA,NA,NEON.DOC.000987vH,VAPA,Vaccinium parvifolium Sm.,species,NA,NA,NA,cf. species,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
c6790b09-2929-44a3-99db-3358a9e4cdde,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,41,NA,41,6,72,map and tag,NEON.PLA.D16.ABBY.05994,NA,NA,NEON.DOC.000987vH,RUAR9,Rubus armeniacus Focke,species,NA,NA,NA,NA,NA,0000-0001-9521-413X,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
fe61fe88-9afd-45dc-bc95-c528cd9b7487,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,40,NA,41,3.2,307.9,map and tag,NEON.PLA.D16.ABBY.05934,NA,NA,NEON.DOC.000987vH,TSHE,Tsuga heterophylla (Raf.) Sarg.,species,NA,NA,NA,NA,NA,0000-0003-1908-4817,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
4b34daf0-bb2a-478e-a6a0-c673b45c91e8,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,31,NA,41,4.8,247.1,map and tag,NEON.PLA.D16.ABBY.05961,NA,NA,NEON.DOC.000987vH,MANE2,Mahonia nervosa (Pursh) Nutt.,species,NA,NA,NA,NA,NA,0000-0003-1908-4817,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
1dc84539-6097-4dcc-aeac-360fc7cb567e,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,31,1,NA,NA,NA,tag only,NEON.PLA.D16.ABBY.01302,NA,NA,NEON.DOC.000987vH,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
15d374b1-b3a9-420e-95be-c4dc52155bf6,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,32,4,33,8.1,322.2,map and tag,NEON.PLA.D16.ABBY.09921,NA,NA,NEON.DOC.000987vH,HODI,Holodiscus discolor (Pursh) Maxim.,species,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
000b8ce6-0b19-4a0e-9a51-26feed5e815e,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,31,4,41,3.7,234.2,map and tag,NEON.PLA.D16.ABBY.09904,NA,NA,NEON.DOC.000987vH,RUSP,Rubus spectabilis Pursh,species,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
9b5bf1d0-f459-4520-ba87-cad25753336c,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,40,NA,41,5.4,322.1,map and tag,NEON.PLA.D16.ABBY.03960,NA,NA,NEON.DOC.000987vH,RUSP,Rubus spectabilis Pursh,species,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
49f80d1f-993b-4bba-888a-585063a070c2,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,31,4,41,2.6,268.1,map and tag,NEON.PLA.D16.ABBY.09906,NA,NA,NEON.DOC.000987vH,VAPA,Vaccinium parvifolium Sm.,species,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
2ee9a912-c311-4fbb-81bf-a2da1d2b0774,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,41,NA,51,3.6,184.3,map and tag,NEON.PLA.D16.ABBY.05601,NA,NA,NEON.DOC.000987vH,RUSP,Rubus spectabilis Pursh,species,NA,NA,NA,NA,NA,0000-0001-9521-413X,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
3fac3eae-769e-472e-bbe8-cba44fa691e7,ABBY_005.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,31,NA,31,4.4,81.5,map and tag,NEON.PLA.D16.ABBY.05950,NA,NA,NEON.DOC.000987vH,VAPA,Vaccinium parvifolium Sm.,species,NA,NA,NA,NA,NA,0000-0003-1908-4817,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
16dd129c-6e72-484d-9ebb-e8d451330c5b,ABBY_011.basePlot.vst,2019-10-29T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,31,NA,NA,NA,NA,tag only,NEON.PLA.D16.ABBY.09915,NA,NA,NEON.DOC.000987vH,ACCI,Acer circinatum Pursh,species,NA,NA,NA,NA,NA,0000-0002-7203-5072,0000-0003-2593-761X,NA,20210114T180407Z,RELEASE-2021
14b5a314-7df1-41b6-b05b-0490ee0439a6,ABBY_018.basePlot.vst,2019-10-30T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_018,41,NA,51,6.7,232.8,map and tag,NEON.PLA.D16.ABBY.02946,NA,NA,NEON.DOC.000987vH,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,0000-0002-7203-5072,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
5918cf67-fd84-47b3-9bb0-366dab4fdc65,ABBY_005.basePlot.vst,2019-10-30T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,32,NA,41,7.7,283.6,map and tag,NEON.PLA.D16.ABBY.05913,NA,NA,NEON.DOC.000987vH,ACCI,Acer circinatum Pursh,species,NA,NA,NA,NA,NA,0000-0002-7203-5072,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
acdf2f4f-fea2-4c6c-967e-116948bf8975,ABBY_011.basePlot.vst,2019-10-30T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,41,NA,41,8,86.1,map and tag,NEON.PLA.D16.ABBY.03995,NA,NA,NEON.DOC.000987vH,PSMEM,Pseudotsuga menziesii (Mirb.) Franco var. menziesii,variety,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
396899ac-2458-4cd7-97e4-c77b322c36d1,ABBY_005.basePlot.vst,2019-10-30T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,32,NA,41,5.3,144.1,map and tag,NEON.PLA.D16.ABBY.05922,NA,NA,NEON.DOC.000987vH,RUAR9,Rubus armeniacus Focke,species,NA,NA,NA,NA,NA,0000-0002-7203-5072,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
819276ea-8a66-48b4-b6cf-a6fe37254b80,ABBY_005.basePlot.vst,2019-10-30T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_005,32,NA,41,8.7,158.1,map and tag,NEON.PLA.D16.ABBY.05623,NA,NA,NEON.DOC.000987vH,MANE2,Mahonia nervosa (Pursh) Nutt.,species,NA,NA,NA,NA,NA,0000-0001-9521-413X,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
1373791e-4b3a-4150-81c0-430e4202e320,ABBY_018.basePlot.vst,2019-10-30T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_018,41,NA,NA,NA,NA,tag only,NEON.PLA.D16.ABBY.05911,NA,NA,NEON.DOC.000987vH,TSHE,Tsuga heterophylla (Raf.) Sarg.,species,NA,NA,NA,NA,NA,0000-0002-7203-5072,0000-0001-9932-2330,NA,20210114T180407Z,RELEASE-2021
db97fb42-7f85-4c28-8498-69ce225d2713,ABBY_011.basePlot.vst,2019-10-30T00:00:00Z,vst_ABBY_2019,D16,ABBY,ABBY_011,41,1,41,4,67.5,map and tag,NEON.PLA.D16.ABBY.03598,NA,NA,NEON.DOC.000987vH,GASH,Gaultheria shallon Pursh,species,NA,NA,NA,NA,NA,0000-0001-8510-4041,0000-0001-8397-9370,NA,20210114T180407Z,RELEASE-2021
